online_time.bool.local_gates,online_time.bool.interactive_gates,online_time.bool.layer_finish,online_time.yao.local_gates,online_time.yao.interactive_gates,online_time.yao.layer_finish,online_time.yao_rev.local_gates,online_time.yao_rev.interactive_gates,online_time.yao_rev.layer_finish,online_time.arith.local_gates,online_time.arith.interactive_gates,online_time.arith.layer_finish,online_time.splut.local_gates,online_time.splut.interactive_gates,online_time.splut.layer_finish,online_time.communication,complexities.boolean_sharing.ands,complexities.boolean_sharing.depth,complexities.total_vec_and,complexities.total_non_vec_and,complexities.xor_vals,complexities.gates,complexities.comb_gates,complexities.combstruct_gates,complexities.perm_gates,complexities.subset_gates,complexities.split_gates,complexities.yao.ands,complexities.yao.depth,complexities.reverse_yao.ands,complexities.reverse_yao.depth,complexities.arithmetic_sharing.muls,complexities.arithmetic_sharing.depth,complexities.sp_lut_sharing.ot_gates_total,complexities.sp_lut_sharing.depth,complexities.total_nr_of_gates,complexities.total_depth,timings.total,timings.init,timings.circuitgen,timings.network,timings.baseots,timings.setup,timings.otextension,timings.garbling,timings.online,communication.total.sent,communication.total.received,communication.base_ots.sent,communication.base_ots.received,communication.setup.sent,communication.setup.received,communication.otextension.sent,communication.otextension.received,communication.garbling.sent,communication.garbling.received,communication.online.sent,communication.online.received,cos_dist_ver,cos_dist_sfe
156.5460000000,176.4280000000,107.2260000000,3.1720000000,2.4870000000,1.1970000000,2.7410000000,2.3100000000,1.1430000000,3.2170000000,2.5830000000,2.7200000000,2.9000000000,2.5890000000,14.1240000000,684.1550000000,5971636,10918,5971636,5971636,5892966,1383450,0,0,0,24576,0,0,0,0,0,0,0,0,1,3163722,10918,2214.6390000000,0.0800000000,0.0780000000,23.1230000000,256.0850000000,1041.7730000000,1027.0970000000,0.0010000000,1172.8650000000,98545454,98546478,49956,49956,96945321,96945321,96945321,96945321,0,0,1600133,1601157,1.2068757519,1.2068757519
163.1320000000,180.8730000000,111.5420000000,3.1970000000,2.5570000000,1.2600000000,2.8550000000,2.2870000000,1.1480000000,3.1870000000,2.5850000000,2.8090000000,2.9620000000,2.5910000000,14.1160000000,700.1610000000,5971636,10918,5971636,5971636,5892966,1383450,0,0,0,24576,0,0,0,0,0,0,0,0,1,3163722,10918,2562.6800000000,0.0800000000,0.0780000000,23.1230000000,256.0850000000,1357.8670000000,1343.9580000000,0.0050000000,1204.8120000000,98545454,98546478,49956,49956,96945321,96945321,96945313,96945321,0,0,1600133,1601157,0.7999748599,0.7999748599
158.4900000000,178.2570000000,107.3970000000,3.1690000000,2.4330000000,1.2030000000,2.7140000000,2.2820000000,1.1990000000,3.3000000000,2.6110000000,2.6900000000,3.0170000000,2.5880000000,14.1660000000,693.8210000000,5971636,10918,5971636,5971636,5892966,1383450,0,0,0,24576,0,0,0,0,0,0,0,0,1,3163722,10918,2301.8580000000,0.0800000000,0.0780000000,23.1230000000,256.0850000000,1114.9610000000,1101.7560000000,0.0030000000,1186.8970000000,98545454,98546478,49956,49956,96945321,96945321,96945312,96945321,0,0,1600133,1601157,0.7840354048,0.7840354048
161.8230000000,183.6710000000,113.0200000000,3.1890000000,2.5970000000,1.1850000000,2.7600000000,2.2560000000,1.1910000000,3.2160000000,2.5630000000,2.9360000000,2.9460000000,2.5320000000,14.3310000000,727.5800000000,5971636,10918,5971636,5971636,5892966,1383450,0,0,0,24576,0,0,0,0,0,0,0,0,1,3163722,10918,2399.0660000000,0.0800000000,0.0780000000,23.1230000000,256.0850000000,1163.5910000000,1149.6690000000,0.0020000000,1235.4750000000,98545454,98546478,49956,49956,96945321,96945321,96945321,96945321,0,0,1600133,1601157,1.0268480281,1.0268480281
157.3550000000,176.2010000000,107.8830000000,3.1310000000,2.4550000000,1.1630000000,2.8010000000,2.3360000000,1.2100000000,3.2500000000,2.5830000000,2.7780000000,3.0350000000,2.6450000000,14.2310000000,690.6520000000,5971636,10918,5971636,5971636,5892966,1383450,0,0,0,24576,0,0,0,0,0,0,0,0,1,3163722,10918,2201.1480000000,0.0800000000,0.0780000000,23.1230000000,256.0850000000,1019.8650000000,1005.7850000000,0.0010000000,1181.2810000000,98545454,96449301,49956,49956,96945321,94848144,96945312,92750967,0,0,1600133,1601157,1.0758776948,1.0758776948
161.8030000000,184.9400000000,113.0200000000,3.3240000000,2.4380000000,1.2160000000,2.8920000000,2.2010000000,1.2180000000,3.1830000000,2.6220000000,2.7210000000,2.9750000000,2.5650000000,14.3760000000,733.5050000000,5971636,10918,5971636,5971636,5892966,1383450,0,0,0,24576,0,0,0,0,0,0,0,0,1,3163722,10918,2265.3590000000,0.0800000000,0.0780000000,23.1230000000,256.0850000000,1022.7710000000,1008.8410000000,0.0020000000,1242.5850000000,98545454,96449301,49956,49956,96945321,94848144,96945321,92750967,0,0,1600133,1601157,0.9696211314,0.9696211314
156.4380000000,176.1920000000,105.1030000000,3.2680000000,2.4660000000,1.1470000000,2.8800000000,2.3160000000,1.1330000000,3.1400000000,2.6450000000,2.7950000000,2.8740000000,2.6140000000,14.3090000000,685.5620000000,5971636,10918,5971636,5971636,5892966,1383450,0,0,0,24576,0,0,0,0,0,0,0,0,1,3163722,10918,2419.2870000000,0.0800000000,0.0780000000,23.1230000000,256.0850000000,1246.7850000000,1233.4040000000,0.0050000000,1172.5000000000,98545454,98546478,49956,49956,96945321,96945321,96945312,96945321,0,0,1600133,1601157,0.9368686439,0.9368686439
158.0610000000,180.4170000000,111.9340000000,3.1710000000,2.4370000000,1.1690000000,2.7540000000,2.2150000000,1.1560000000,3.2920000000,2.5570000000,2.7310000000,3.0450000000,2.5150000000,14.3380000000,723.9650000000,5971636,10918,5971636,5971636,5892966,1383450,0,0,0,24576,0,0,0,0,0,0,0,0,1,3163722,10918,2296.8370000000,0.0800000000,0.0780000000,23.1230000000,256.0850000000,1073.4210000000,1059.1250000000,0.0010000000,1223.4160000000,98545454,94352124,49956,49956,96945321,92750967,96945321,90653790,0,0,1600133,1601157,0.9403180620,0.9403180620
159.4410000000,176.9320000000,107.5210000000,3.0540000000,2.5220000000,1.1730000000,2.7930000000,2.2990000000,1.1540000000,3.1890000000,2.5880000000,2.7940000000,2.9780000000,2.5020000000,14.2290000000,692.6850000000,5971636,10918,5971636,5971636,5892966,1383450,0,0,0,24576,0,0,0,0,0,0,0,0,1,3163722,10918,2273.0620000000,0.0800000000,0.0780000000,23.1230000000,256.0850000000,1087.5800000000,1073.0720000000,0.0050000000,1185.4810000000,98545454,98546478,49956,49956,96945321,96945321,96945312,96945321,0,0,1600133,1601157,0.9093356123,0.9093356123
157.1570000000,176.5930000000,108.5310000000,3.2030000000,2.4980000000,1.1570000000,2.7160000000,2.2920000000,1.1490000000,3.1890000000,2.7020000000,2.7470000000,3.0440000000,2.5650000000,14.1940000000,695.1870000000,5971636,10918,5971636,5971636,5892966,1383450,0,0,0,24576,0,0,0,0,0,0,0,0,1,3163722,10918,2234.8380000000,0.0800000000,0.0780000000,23.1230000000,256.0850000000,1048.2980000000,1035.4180000000,0.0050000000,1186.5370000000,98545454,98546478,49956,49956,96945321,96945321,96945321,96945321,0,0,1600133,1601157,0.8892747629,0.8892747629
156.7000000000,176.4270000000,107.0540000000,3.2720000000,2.5190000000,1.1690000000,2.7740000000,2.3840000000,1.1110000000,3.1380000000,2.6000000000,2.8200000000,2.9460000000,2.5920000000,14.2390000000,684.2350000000,5971636,10918,5971636,5971636,5892966,1383450,0,0,0,24576,0,0,0,0,0,0,0,0,1,3163722,10918,2285.5720000000,0.0800000000,0.0780000000,23.1230000000,256.0850000000,1112.0680000000,1097.2620000000,0.0040000000,1173.5020000000,98545454,98546478,49956,49956,96945321,96945321,96945321,96945321,0,0,1600133,1601157,0.7336733236,0.7336733236
158.4300000000,176.9900000000,108.4460000000,3.2170000000,2.5090000000,1.2460000000,2.7790000000,2.3380000000,1.1130000000,3.2460000000,2.6140000000,2.6970000000,3.0530000000,2.5510000000,14.2970000000,685.4340000000,5971636,10918,5971636,5971636,5892966,1383450,0,0,0,24576,0,0,0,0,0,0,0,0,1,3163722,10918,2277.2390000000,0.0800000000,0.0780000000,23.1230000000,256.0850000000,1098.6020000000,1086.6950000000,0.0020000000,1178.6370000000,98545454,98546478,49956,49956,96945321,96945321,96945321,96945321,0,0,1600133,1601157,0.9242706765,0.9242706765
156.5510000000,175.3420000000,106.4690000000,3.2100000000,2.4410000000,1.1450000000,2.7030000000,2.3320000000,1.1230000000,3.1130000000,2.6650000000,2.7530000000,2.9900000000,2.5960000000,14.2190000000,687.4320000000,5971636,10918,5971636,5971636,5892966,1383450,0,0,0,24576,0,0,0,0,0,0,0,0,1,3163722,10918,2277.2700000000,0.0800000000,0.0780000000,23.1230000000,256.0850000000,1102.3950000000,1090.3150000000,0.0050000000,1174.8730000000,98545454,98546478,49956,49956,96945321,96945321,96945312,96945321,0,0,1600133,1601157,0.8367160768,0.8367160768
157.5340000000,176.4600000000,107.4130000000,3.2610000000,2.4890000000,1.1590000000,2.7960000000,2.3060000000,1.1200000000,3.1830000000,2.6650000000,2.7910000000,2.9020000000,2.5960000000,14.1100000000,684.3810000000,5971636,10918,5971636,5971636,5892966,1383450,0,0,0,24576,0,0,0,0,0,0,0,0,1,3163722,10918,2342.1470000000,0.0800000000,0.0780000000,23.1230000000,256.0850000000,1167.3200000000,1154.3810000000,0.0050000000,1174.8250000000,98545454,98546478,49956,49956,96945321,96945321,96945313,96945321,0,0,1600133,1601157,1.1122709724,1.1122709724
157.1310000000,175.2860000000,105.9070000000,3.2950000000,2.5130000000,1.1610000000,2.8150000000,2.2580000000,1.1470000000,3.1290000000,2.6380000000,2.7090000000,3.0330000000,2.6190000000,14.1080000000,685.8850000000,5971636,10918,5971636,5971636,5892966,1383450,0,0,0,24576,0,0,0,0,0,0,0,0,1,3163722,10918,2382.1400000000,0.0800000000,0.0780000000,23.1230000000,256.0850000000,1208.9440000000,1195.6540000000,0.0020000000,1173.1950000000,98545454,98546478,49956,49956,96945321,96945321,96945321,96945321,0,0,1600133,1601157,0.8089044209,0.8089044209
157.2020000000,178.8300000000,107.8390000000,3.1400000000,2.4570000000,1.0980000000,2.7490000000,2.3670000000,1.1780000000,3.2480000000,2.5520000000,2.7820000000,2.9610000000,2.5780000000,14.0510000000,688.8930000000,5971636,10918,5971636,5971636,5892966,1383450,0,0,0,24576,0,0,0,0,0,0,0,0,1,3163722,10918,2360.3160000000,0.0800000000,0.0780000000,23.1230000000,256.0850000000,1178.8480000000,1164.4300000000,0.0020000000,1181.4650000000,98545454,94352124,49956,49956,96945321,92750967,96945321,90653790,0,0,1600133,1601157,0.8145067496,0.8145067496
155.6820000000,175.6020000000,107.6760000000,3.1670000000,2.4890000000,1.1690000000,2.8630000000,2.3050000000,1.1420000000,3.2350000000,2.5840000000,2.7710000000,2.9860000000,2.5360000000,14.0280000000,689.9700000000,5971636,10918,5971636,5971636,5892966,1383450,0,0,0,24576,0,0,0,0,0,0,0,0,1,3163722,10918,2443.6620000000,0.0800000000,0.0780000000,23.1230000000,256.0850000000,1265.9560000000,1252.8690000000,0.0040000000,1177.7030000000,98545454,98546478,49956,49956,96945321,96945321,96945312,96945321,0,0,1600133,1601157,0.8494473018,0.8494473018
157.1510000000,175.9500000000,106.8330000000,3.0800000000,2.5870000000,1.1740000000,2.8030000000,2.3480000000,1.1360000000,3.2040000000,2.5730000000,2.7500000000,2.9950000000,2.5170000000,14.3400000000,683.7960000000,5971636,10918,5971636,5971636,5892966,1383450,0,0,0,24576,0,0,0,0,0,0,0,0,1,3163722,10918,2241.2770000000,0.0800000000,0.0780000000,23.1230000000,256.0850000000,1068.6210000000,1054.8640000000,0.0020000000,1172.6540000000,98545454,96449301,49956,49956,96945321,94848144,96945321,94848144,0,0,1600133,1601157,0.8243472026,0.8243472026
158.3280000000,177.6100000000,107.2490000000,3.2050000000,2.5520000000,1.1750000000,2.8340000000,2.2280000000,1.1960000000,3.1530000000,2.6500000000,2.7500000000,2.9570000000,2.5690000000,14.3320000000,685.9200000000,5971636,10918,5971636,5971636,5892966,1383450,0,0,0,24576,0,0,0,0,0,0,0,0,1,3163722,10918,2464.7240000000,0.0800000000,0.0780000000,23.1230000000,256.0850000000,1286.5530000000,1272.8980000000,0.0020000000,1178.1700000000,98545454,98546478,49956,49956,96945321,96945321,96945321,94848144,0,0,1600133,1601157,1.0649939726,1.0649939726
158.4020000000,177.6480000000,106.5490000000,3.1660000000,2.6290000000,1.1790000000,2.9180000000,2.2600000000,1.1250000000,3.1390000000,2.6850000000,2.7050000000,2.8900000000,2.6350000000,14.3300000000,693.5800000000,5971636,10918,5971636,5971636,5892966,1383450,0,0,0,24576,0,0,0,0,0,0,0,0,1,3163722,10918,2340.9240000000,0.0800000000,0.0780000000,23.1230000000,256.0850000000,1155.4010000000,1142.5560000000,0.0060000000,1185.5200000000,98545454,98546478,49956,49956,96945321,96945321,96945321,96945321,0,0,1600133,1601157,0.8548858966,0.8548858966
161.2120000000,184.0720000000,111.8210000000,3.2220000000,2.6120000000,1.1680000000,2.8070000000,2.3070000000,1.1470000000,3.2010000000,2.6500000000,2.9160000000,3.0040000000,2.4800000000,14.3780000000,726.0390000000,5971636,10918,5971636,5971636,5892966,1383450,0,0,0,24576,0,0,0,0,0,0,0,0,1,3163722,10918,2478.6360000000,0.0800000000,0.0780000000,23.1230000000,256.0850000000,1246.0050000000,1231.9650000000,0.0040000000,1232.6290000000,98545454,96449301,49956,49956,96945321,94848144,96945313,92750967,0,0,1600133,1601157,0.8635823187,0.8635823187
157.7660000000,178.3140000000,107.7620000000,3.0680000000,2.5580000000,1.1540000000,2.8330000000,2.3140000000,1.1630000000,3.2130000000,2.5340000000,2.7920000000,2.9540000000,2.5360000000,14.3590000000,687.9460000000,5971636,10918,5971636,5971636,5892966,1383450,0,0,0,24576,0,0,0,0,0,0,0,0,1,3163722,10918,2236.2780000000,0.0800000000,0.0780000000,23.1230000000,256.0850000000,1055.5690000000,1041.6130000000,0.0010000000,1180.7050000000,98545454,98546478,49956,49956,96945321,96945321,96945321,96945321,0,0,1600133,1601157,0.9209101707,0.9209101707
163.2310000000,185.7160000000,115.4890000000,3.2780000000,2.5270000000,1.1640000000,2.7610000000,2.3460000000,1.3590000000,3.2570000000,2.4820000000,2.9030000000,2.8930000000,2.5210000000,14.4790000000,743.0800000000,5971636,10918,5971636,5971636,5892966,1383450,0,0,0,24576,0,0,0,0,0,0,0,0,1,3163722,10918,2477.6470000000,0.0800000000,0.0780000000,23.1230000000,256.0850000000,1220.5390000000,1204.6600000000,0.0040000000,1257.1070000000,98545454,98546478,49956,49956,96945321,96945321,96945312,96945321,0,0,1600133,1601157,0.9716842468,0.9716842468
158.9380000000,177.8840000000,109.0090000000,3.2140000000,2.5180000000,1.1260000000,2.7560000000,2.3320000000,1.1480000000,3.1490000000,2.6950000000,2.7830000000,3.0170000000,2.5450000000,14.1480000000,684.7730000000,5971636,10918,5971636,5971636,5892966,1383450,0,0,0,24576,0,0,0,0,0,0,0,0,1,3163722,10918,2212.5790000000,0.0800000000,0.0780000000,23.1230000000,256.0850000000,1033.0450000000,1018.8950000000,0.0020000000,1179.5320000000,98545454,90157770,49956,49956,96945321,88556613,96945321,86459436,0,0,1600133,1601157,0.8034127475,0.8034127475
166.2560000000,187.2500000000,114.4300000000,3.2200000000,2.5520000000,1.1820000000,2.7590000000,2.2950000000,1.1520000000,3.2940000000,2.5100000000,2.8010000000,2.9020000000,2.5480000000,14.1730000000,732.8080000000,5971636,10918,5971636,5971636,5892966,1383450,0,0,0,24576,0,0,0,0,0,0,0,0,1,3163722,10918,2349.0420000000,0.0800000000,0.0780000000,23.1230000000,256.0850000000,1099.2550000000,1084.0180000000,0.0020000000,1249.7850000000,98545454,96449301,49956,49956,96945321,94848144,96945321,92750967,0,0,1600133,1601157,0.8661553399,0.8661553399
156.7490000000,176.1930000000,107.2980000000,3.1830000000,2.5670000000,1.1630000000,2.8910000000,2.2640000000,1.2090000000,3.1030000000,2.6540000000,2.6690000000,3.0340000000,2.5340000000,14.2390000000,693.7640000000,5971636,10918,5971636,5971636,5892966,1383450,0,0,0,24576,0,0,0,0,0,0,0,0,1,3163722,10918,2338.4680000000,0.0800000000,0.0780000000,23.1230000000,256.0850000000,1155.2390000000,1141.2690000000,0.0010000000,1183.2280000000,98545454,98546478,49956,49956,96945321,96945321,96945313,96945321,0,0,1600133,1601157,1.0298758550,1.0298758550
159.7150000000,181.5050000000,110.7080000000,3.1560000000,2.5200000000,1.1330000000,2.7380000000,2.3500000000,1.1910000000,3.2860000000,2.5900000000,2.8030000000,3.0210000000,2.5360000000,14.7860000000,718.2360000000,5971636,10918,5971636,5971636,5892966,1383450,0,0,0,24576,0,0,0,0,0,0,0,0,1,3163722,10918,2316.8630000000,0.0800000000,0.0780000000,23.1230000000,256.0850000000,1097.0160000000,1083.8020000000,0.0060000000,1219.8450000000,98545454,98546478,49956,49956,96945321,96945321,96945321,96945321,0,0,1600133,1601157,0.5181965899,0.5181965899
157.1340000000,176.5780000000,107.1560000000,3.2340000000,2.5340000000,1.1750000000,2.9140000000,2.2760000000,1.1240000000,3.1030000000,2.6220000000,2.6990000000,2.9570000000,2.6240000000,14.2360000000,692.6120000000,5971636,10918,5971636,5971636,5892966,1383450,0,0,0,24576,0,0,0,0,0,0,0,0,1,3163722,10918,2351.7510000000,0.0800000000,0.0780000000,23.1230000000,256.0850000000,1169.0320000000,1156.4190000000,0.0030000000,1182.7170000000,98545454,98546478,49956,49956,96945321,96945321,96945313,96945321,0,0,1600133,1601157,1.0099208324,1.0099208324
157.8550000000,177.8590000000,107.9590000000,3.1600000000,2.4950000000,1.1520000000,2.8250000000,2.2030000000,1.1200000000,3.2530000000,2.6670000000,2.8270000000,3.0630000000,2.5450000000,14.4100000000,693.5720000000,5971636,10918,5971636,5971636,5892966,1383450,0,0,0,24576,0,0,0,0,0,0,0,0,1,3163722,10918,2272.8510000000,0.0800000000,0.0780000000,23.1230000000,256.0850000000,1086.4010000000,1073.7380000000,0.0030000000,1186.4480000000,98545454,98546478,49956,49956,96945321,96945321,96945313,96945321,0,0,1600133,1601157,0.9723809443,0.9723809443
157.3070000000,178.5700000000,107.1700000000,3.1740000000,2.5590000000,1.2300000000,2.8880000000,2.2760000000,1.1520000000,3.1590000000,2.6010000000,2.6940000000,2.9690000000,2.5970000000,14.2210000000,683.1200000000,5971636,10918,5971636,5971636,5892966,1383450,0,0,0,24576,0,0,0,0,0,0,0,0,1,3163722,10918,2351.1310000000,0.0800000000,0.0780000000,23.1230000000,256.0850000000,1175.9150000000,1162.9650000000,0.0030000000,1175.2140000000,98545454,98546478,49956,49956,96945321,96945321,96945312,96945321,0,0,1600133,1601157,0.7030330176,0.7030330176
158.0250000000,176.2710000000,107.3140000000,3.1760000000,2.4740000000,1.1590000000,2.8390000000,2.3350000000,1.1840000000,3.1550000000,2.6220000000,2.7280000000,2.9110000000,2.5040000000,14.2800000000,688.6160000000,5971636,10918,5971636,5971636,5892966,1383450,0,0,0,24576,0,0,0,0,0,0,0,0,1,3163722,10918,2248.7300000000,0.0800000000,0.0780000000,23.1230000000,256.0850000000,1069.5790000000,1052.7130000000,0.0040000000,1179.1470000000,98545454,98546478,49956,49956,96945321,96945321,96945312,96945321,0,0,1600133,1601157,0.7244886749,0.7244886749
158.4670000000,175.6210000000,106.4260000000,3.1600000000,2.5210000000,1.1740000000,2.8490000000,2.2690000000,1.1380000000,3.2130000000,2.6140000000,2.7840000000,2.9480000000,2.5800000000,14.1870000000,687.6350000000,5971636,10918,5971636,5971636,5892966,1383450,0,0,0,24576,0,0,0,0,0,0,0,0,1,3163722,10918,2354.3640000000,0.0800000000,0.0780000000,23.1230000000,256.0850000000,1177.4060000000,1162.6570000000,0.0030000000,1176.9580000000,98545454,98546478,49956,49956,96945321,96945321,96945312,96945321,0,0,1600133,1601157,0.9874715020,0.9874715020
156.1060000000,175.9100000000,107.9160000000,3.2180000000,2.4690000000,1.1680000000,2.7400000000,2.3010000000,1.1710000000,3.1760000000,2.6200000000,2.7750000000,2.9150000000,2.6020000000,14.1450000000,685.8080000000,5971636,10918,5971636,5971636,5892966,1383450,0,0,0,24576,0,0,0,0,0,0,0,0,1,3163722,10918,2229.1200000000,0.0800000000,0.0780000000,23.1230000000,256.0850000000,1054.5260000000,1041.5330000000,0.0040000000,1174.5930000000,98545454,98546478,49956,49956,96945321,96945321,96945312,96945321,0,0,1600133,1601157,0.7918191062,0.7918191062
156.6570000000,177.4830000000,107.1520000000,3.1980000000,2.4540000000,1.1670000000,2.8120000000,2.2480000000,1.1210000000,3.1750000000,2.6340000000,2.6840000000,3.0180000000,2.5170000000,14.1400000000,689.7620000000,5971636,10918,5971636,5971636,5892966,1383450,0,0,0,24576,0,0,0,0,0,0,0,0,1,3163722,10918,2218.8590000000,0.0800000000,0.0780000000,23.1230000000,256.0850000000,1039.2020000000,1026.4860000000,0.0050000000,1179.6550000000,98545454,98546478,49956,49956,96945321,96945321,96945312,96945321,0,0,1600133,1601157,0.8593884505,0.8593884505
157.6170000000,177.6290000000,107.7810000000,3.1440000000,2.5090000000,1.1520000000,2.9100000000,2.3980000000,1.1280000000,3.2440000000,2.5420000000,2.8740000000,2.9270000000,2.5540000000,14.3170000000,692.7780000000,5971636,10918,5971636,5971636,5892966,1383450,0,0,0,24576,0,0,0,0,0,0,0,0,1,3163722,10918,2384.6790000000,0.0800000000,0.0780000000,23.1230000000,256.0850000000,1199.5720000000,1186.3300000000,0.0040000000,1185.1070000000,98545454,98546478,49956,49956,96945321,96945321,96945312,96945321,0,0,1600133,1601157,0.9825736893,0.9825736893
157.8710000000,179.3060000000,108.7390000000,3.1780000000,2.5760000000,1.2160000000,2.8410000000,2.3300000000,1.1120000000,3.1610000000,2.6340000000,2.7150000000,2.9460000000,2.5770000000,14.2950000000,698.3570000000,5971636,10918,5971636,5971636,5892966,1383450,0,0,0,24576,0,0,0,0,0,0,0,0,1,3163722,10918,2477.2690000000,0.0800000000,0.0780000000,23.1230000000,256.0850000000,1283.7800000000,1269.3310000000,0.0060000000,1193.4880000000,98545454,98546478,49956,49956,96945321,96945321,96945312,96945321,0,0,1600133,1601157,0.7069816576,0.7069816576
160.1880000000,181.8210000000,110.5950000000,3.1380000000,2.5610000000,1.1720000000,2.8050000000,2.2640000000,1.1710000000,3.1850000000,2.5650000000,2.8110000000,3.0270000000,2.5790000000,14.4150000000,700.1940000000,5971636,10918,5971636,5971636,5892966,1383450,0,0,0,24576,0,0,0,0,0,0,0,0,1,3163722,10918,2388.2790000000,0.0800000000,0.0780000000,23.1230000000,256.0850000000,1186.1640000000,1171.7270000000,0.0020000000,1202.1140000000,98545454,94352124,49956,49956,96945321,92750967,96945321,92750958,0,0,1600133,1601157,0.8904369275,0.8904369275
159.9930000000,179.4650000000,108.8870000000,3.1840000000,2.5070000000,1.1640000000,2.8370000000,2.2460000000,1.1310000000,3.1790000000,2.5980000000,2.7120000000,2.8980000000,2.5510000000,14.2880000000,729.9310000000,5971636,10918,5971636,5971636,5892966,1383450,0,0,0,24576,0,0,0,0,0,0,0,0,1,3163722,10918,2576.0820000000,0.0800000000,0.0780000000,23.1230000000,256.0850000000,1348.8150000000,1336.2620000000,0.0050000000,1227.2660000000,98545454,98546478,49956,49956,96945321,96945321,96945312,96945321,0,0,1600133,1601157,0.8472729077,0.8472729077
156.4420000000,175.9120000000,106.6190000000,3.1150000000,2.6440000000,1.2250000000,2.8770000000,2.3110000000,1.1320000000,3.1440000000,2.5490000000,2.7770000000,2.8970000000,2.5440000000,14.5100000000,689.3150000000,5971636,10918,5971636,5971636,5892966,1383450,0,0,0,24576,0,0,0,0,0,0,0,0,1,3163722,10918,2332.5210000000,0.0800000000,0.0780000000,23.1230000000,256.0850000000,1154.8050000000,1142.5050000000,0.0020000000,1177.7140000000,98545454,98546478,49956,49956,96945321,96945321,96945321,96945321,0,0,1600133,1601157,0.8895011368,0.8895011368
156.5010000000,174.3580000000,106.1820000000,3.1730000000,2.5290000000,1.1650000000,2.7970000000,2.2670000000,1.0760000000,3.1120000000,2.6210000000,2.8280000000,2.9380000000,2.5960000000,14.0580000000,683.2930000000,5971636,10918,5971636,5971636,5892966,1383450,0,0,0,24576,0,0,0,0,0,0,0,0,1,3163722,10918,2469.8310000000,0.0800000000,0.0780000000,23.1230000000,256.0850000000,1300.7590000000,1287.6370000000,0.0150000000,1169.0710000000,98545454,98546478,49956,49956,96945321,96945321,96945321,96945321,0,0,1600133,1601157,0.9994250872,0.9994250872
156.3720000000,176.1200000000,108.2430000000,3.1530000000,2.4950000000,1.1360000000,2.7530000000,2.3750000000,1.1820000000,3.1630000000,2.5910000000,2.6810000000,2.9190000000,2.5170000000,14.0690000000,685.1950000000,5971636,10918,5971636,5971636,5892966,1383450,0,0,0,24576,0,0,0,0,0,0,0,0,1,3163722,10918,2264.4190000000,0.0800000000,0.0780000000,23.1230000000,256.0850000000,1089.8800000000,1075.7080000000,0.0040000000,1174.5370000000,98545454,98546478,49956,49956,96945321,96945321,96945313,96945321,0,0,1600133,1601157,0.9970434881,0.9970434881
160.6000000000,182.8660000000,111.8630000000,3.1930000000,2.4630000000,1.1220000000,2.7580000000,2.3400000000,1.1820000000,3.2630000000,2.6120000000,2.8590000000,2.9240000000,2.5840000000,14.4120000000,741.8920000000,5971636,10918,5971636,5971636,5892966,1383450,0,0,0,24576,0,0,0,0,0,0,0,0,1,3163722,10918,2516.9170000000,0.0800000000,0.0780000000,23.1230000000,256.0850000000,1270.3170000000,1257.2020000000,0.0030000000,1246.6000000000,98545454,98546478,49956,49956,96945321,96945321,96945321,96945321,0,0,1600133,1601157,0.7927820595,0.7927820595
160.0130000000,182.6040000000,110.1510000000,3.2110000000,2.4950000000,1.2230000000,2.8350000000,2.3150000000,1.2250000000,3.2180000000,2.6210000000,2.7330000000,3.0010000000,2.5330000000,14.3050000000,718.3360000000,5971636,10918,5971636,5971636,5892966,1383450,0,0,0,24576,0,0,0,0,0,0,0,0,1,3163722,10918,2255.7060000000,0.0800000000,0.0780000000,23.1230000000,256.0850000000,1035.3150000000,1022.4510000000,0.0040000000,1220.3900000000,98545454,98546478,49956,49956,96945321,96945321,96945313,96945321,0,0,1600133,1601157,0.8994339994,0.8994339994
163.2500000000,185.3930000000,115.1670000000,3.2000000000,2.5330000000,1.1610000000,2.7360000000,2.3930000000,1.1780000000,3.1590000000,2.5360000000,2.9350000000,2.9650000000,2.5140000000,14.2450000000,741.3630000000,5971636,10918,5971636,5971636,5892966,1383450,0,0,0,24576,0,0,0,0,0,0,0,0,1,3163722,10918,2499.4860000000,0.0800000000,0.0780000000,23.1230000000,256.0850000000,1245.1020000000,1232.0840000000,0.0040000000,1254.3830000000,98545454,98546478,49956,49956,96945321,96945321,96945313,96945321,0,0,1600133,1601157,0.9905452445,0.9905452445
157.7170000000,177.3890000000,108.4600000000,3.2440000000,2.5260000000,1.1350000000,2.8000000000,2.2810000000,1.2040000000,3.1400000000,2.6030000000,2.7260000000,2.9360000000,2.5400000000,14.5510000000,689.3160000000,5971636,10918,5971636,5971636,5892966,1383450,0,0,0,24576,0,0,0,0,0,0,0,0,1,3163722,10918,2196.5140000000,0.0800000000,0.0780000000,23.1230000000,256.0850000000,1014.3730000000,1000.0350000000,0.0020000000,1182.1390000000,98545454,94352124,49956,49956,96945321,92750967,96945321,90653790,0,0,1600133,1601157,0.7310365385,0.7310365385
